hospital_name,payer_name,code,code_type,description,negotiated_rate,cash_price,setting,gross_charge,charge_min,charge_max,effective_price,source_file,is_outlier,payer_group,payer_canonical
Swedish Medical Center,Blue Cross - Premera Heritage Signature Exchange,786,DRG,Cesarean section without sterilization with MCC,28008.49,,inpatient,,9697.17,43514.36,28008.49,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center_standardcharges.json,False,Premera Blue Cross,Premera Blue Cross - Exchange
Swedish Medical Center,Blue Shield-First Hill - Regence All Commercial Plans,786,DRG,Cesarean section without sterilization with MCC,37000.0,,inpatient,,9697.17,43514.36,37000.0,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center_standardcharges.json,False,Regence BlueShield,Regence BlueShield - Commercial
Swedish Medical Center,Blue Shield-First Hill - Uniform Exchange,786,DRG,Cesarean section without sterilization with MCC,33992.52,,inpatient,,9697.17,43514.36,33992.52,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center_standardcharges.json,False,Blue Shield,Blue Shield - Exchange
Swedish Medical Center,Cigna - All Commercial Plans,786,DRG,Cesarean section without sterilization with MCC,16116.0,,inpatient,,9697.17,43514.36,16116.0,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center_standardcharges.json,False,Cigna,Cigna - Commercial
Swedish Medical Center,Community Health Plan - Cascade Care Exchange,786,DRG,Cesarean section without sterilization with MCC,25404.14,,inpatient,,9697.17,43514.36,25404.14,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center_standardcharges.json,False,Community Health Plan of WA,Community Health Plan of WA - Exchange
Swedish Medical Center,Community Health Plan - Medicaid Managed Care Plan,786,DRG,Cesarean section without sterilization with MCC,9885.47,,inpatient,,9697.17,43514.36,9885.47,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center_standardcharges.json,False,Community Health Plan of WA,Community Health Plan of WA - Medicaid
Swedish Medical Center,Coordinated Care - Ambetter Exchange,786,DRG,Cesarean section without sterilization with MCC,32736.24,,inpatient,,9697.17,43514.36,32736.24,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center_standardcharges.json,False,Coordinated Care,Coordinated Care - Exchange
Swedish Medical Center,Coordinated Care - Cascade Care Select Exchange,786,DRG,Cesarean section without sterilization with MCC,27608.48,,inpatient,,9697.17,43514.36,27608.48,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center_standardcharges.json,False,Coordinated Care,Coordinated Care - Exchange
Swedish Medical Center,Coordinated Care - Medicaid Managed Care Plan,786,DRG,Cesarean section without sterilization with MCC,10356.2,,inpatient,,9697.17,43514.36,10356.2,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center_standardcharges.json,False,Coordinated Care,Coordinated Care - Medicaid
Swedish Medical Center,First Choice - All Commercial Plans,786,DRG,Cesarean section without sterilization with MCC,43514.36,,inpatient,,9697.17,43514.36,43514.36,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center_standardcharges.json,False,First Choice Health,First Choice Health - Commercial
Swedish Medical Center,Humana - Choice Care Medicare Managed Care Plan,786,DRG,Cesarean section without sterilization with MCC,18217.15,,inpatient,,9697.17,43514.36,18217.15,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center_standardcharges.json,False,Humana,Humana - Medicare Advantage
Swedish Medical Center,Kaiser - All Commercial Plans,786,DRG,Cesarean section without sterilization with MCC,20840.02,,inpatient,,9697.17,43514.36,20840.02,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center_standardcharges.json,False,Kaiser Permanente,Kaiser Permanente - Commercial
Swedish Medical Center,Molina - Exchange,786,DRG,Cesarean section without sterilization with MCC,26170.67,,inpatient,,9697.17,43514.36,26170.67,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center_standardcharges.json,False,Molina Healthcare,Molina Healthcare - Exchange
Swedish Medical Center,Molina - Medicaid Managed Care Plan,786,DRG,Cesarean section without sterilization with MCC,9697.17,,inpatient,,9697.17,43514.36,9697.17,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center_standardcharges.json,False,Molina Healthcare,Molina Healthcare - Medicaid
Swedish Medical Center,UnitedHealthCare - ACO Tiered Other Commercial Plan,786,DRG,Cesarean section without sterilization with MCC,17665.5,,inpatient,,9697.17,43514.36,17665.5,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center_standardcharges.json,False,UnitedHealthcare,UnitedHealthcare - Commercial
Swedish Medical Center,UnitedHealthCare - All Commercial Plans,786,DRG,Cesarean section without sterilization with MCC,23639.0,,inpatient,,9697.17,43514.36,23639.0,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center_standardcharges.json,False,UnitedHealthcare,UnitedHealthcare - Commercial
Swedish Medical Center,UnitedHealthCare - Medicaid Managed Care Plan,786,DRG,Cesarean section without sterilization with MCC,10544.5,,inpatient,,9697.17,43514.36,10544.5,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center_standardcharges.json,False,UnitedHealthcare,UnitedHealthcare - Medicaid
Swedish Medical Center,Aetna - All Commercial Plans,787,DRG,Cesarean section without sterilization with CC,26303.48,,inpatient,,7277.45,34000.0,26303.48,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center_standardcharges.json,False,Aetna,Aetna - Commercial
Swedish Medical Center,Amerigroup - Medicaid Managed Care Plan,787,DRG,Cesarean section without sterilization with CC,7623.99,,inpatient,,7277.45,34000.0,7623.99,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center_standardcharges.json,False,Amerigroup,Amerigroup - Medicaid
Swedish Medical Center,Blue Cross - Premera All Commercial Plans,787,DRG,Cesarean section without sterilization with CC,24066.19,,inpatient,,7277.45,34000.0,24066.19,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center_standardcharges.json,False,Premera Blue Cross,Premera Blue Cross - Commercial
Swedish Medical Center,Blue Cross - Premera Heritage Signature Exchange,787,DRG,Cesarean section without sterilization with CC,19026.26,,inpatient,,7277.45,34000.0,19026.26,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center_standardcharges.json,False,Premera Blue Cross,Premera Blue Cross - Exchange
Swedish Medical Center,Blue Cross - Premera Lifewise Exchange,787,DRG,Cesarean section without sterilization with CC,20982.24,,inpatient,,7277.45,34000.0,20982.24,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center_standardcharges.json,False,Premera Blue Cross,Premera Blue Cross - Exchange
Swedish Medical Center,Blue Shield-First Hill - Regence All Commercial Plans,787,DRG,Cesarean section without sterilization with CC,34000.0,,inpatient,,7277.45,34000.0,34000.0,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center_standardcharges.json,False,Regence BlueShield,Regence BlueShield - Commercial
Swedish Medical Center,Blue Shield-First Hill - Uniform Exchange,787,DRG,Cesarean section without sterilization with CC,22422.43,,inpatient,,7277.45,34000.0,22422.43,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center_standardcharges.json,False,Blue Shield,Blue Shield - Exchange
Swedish Medical Center,Cigna - All Commercial Plans,787,DRG,Cesarean section without sterilization with CC,14679.04,,inpatient,,7277.45,34000.0,14679.04,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center_standardcharges.json,False,Cigna,Cigna - Commercial
Swedish Medical Center,Community Health Plan - Cascade Care Exchange,787,DRG,Cesarean section without sterilization with CC,14872.93,,inpatient,,7277.45,34000.0,14872.93,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center_standardcharges.json,False,Community Health Plan of WA,Community Health Plan of WA - Exchange
Swedish Medical Center,Community Health Plan - Medicaid Managed Care Plan,787,DRG,Cesarean section without sterilization with CC,7277.45,,inpatient,,7277.45,34000.0,7277.45,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center_standardcharges.json,False,Community Health Plan of WA,Community Health Plan of WA - Medicaid
Swedish Medical Center,Coordinated Care - Ambetter Exchange,787,DRG,Cesarean section without sterilization with CC,17892.51,,inpatient,,7277.45,34000.0,17892.51,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center_standardcharges.json,False,Coordinated Care,Coordinated Care - Exchange
Swedish Medical Center,Coordinated Care - Cascade Care Select Exchange,787,DRG,Cesarean section without sterilization with CC,11952.0,,inpatient,,7277.45,34000.0,11952.0,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center_standardcharges.json,False,Coordinated Care,Coordinated Care - Exchange
Swedish Medical Center,Coordinated Care - Medicaid Managed Care Plan,787,DRG,Cesarean section without sterilization with CC,7623.99,,inpatient,,7277.45,34000.0,7623.99,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center_standardcharges.json,False,Coordinated Care,Coordinated Care - Medicaid
Swedish Medical Center,First Choice - All Commercial Plans,787,DRG,Cesarean section without sterilization with CC,29049.6,,inpatient,,7277.45,34000.0,29049.6,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center_standardcharges.json,False,First Choice Health,First Choice Health - Commercial
Swedish Medical Center,First Choice - Health Administrators All Commercial Plans,787,DRG,Cesarean section without sterilization with CC,27529.64,,inpatient,,7277.45,34000.0,27529.64,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center_standardcharges.json,False,First Choice Health,First Choice Health - Commercial
Swedish Medical Center,First Health/Coventry - Coventry All Commercial Plans,787,DRG,Cesarean section without sterilization with CC,16525.76,,inpatient,,7277.45,34000.0,16525.76,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center_standardcharges.json,False,First Health,First Health - Commercial
Swedish Medical Center,Kaiser - All Commercial Plans,787,DRG,Cesarean section without sterilization with CC,12821.09,,inpatient,,7277.45,34000.0,12821.09,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center_standardcharges.json,False,Kaiser Permanente,Kaiser Permanente - Commercial
Swedish Medical Center,Molina - Exchange,787,DRG,Cesarean section without sterilization with CC,15544.15,,inpatient,,7277.45,34000.0,15544.15,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center_standardcharges.json,False,Molina Healthcare,Molina Healthcare - Exchange
Swedish Medical Center,Molina - Medicaid Managed Care Plan,787,DRG,Cesarean section without sterilization with CC,7416.06,,inpatient,,7277.45,34000.0,7416.06,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center_standardcharges.json,False,Molina Healthcare,Molina Healthcare - Medicaid
Swedish Medical Center,UnitedHealthCare - ACO Tiered Other Commercial Plan,787,DRG,Cesarean section without sterilization with CC,18652.0,,inpatient,,7277.45,34000.0,18652.0,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center_standardcharges.json,False,UnitedHealthcare,UnitedHealthcare - Commercial
Swedish Medical Center,UnitedHealthCare - All Commercial Plans,787,DRG,Cesarean section without sterilization with CC,23639.0,,inpatient,,7277.45,34000.0,23639.0,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center_standardcharges.json,False,UnitedHealthcare,UnitedHealthcare - Commercial
Swedish Medical Center,UnitedHealthCare - Medicaid Managed Care Plan,787,DRG,Cesarean section without sterilization with CC,7762.61,,inpatient,,7277.45,34000.0,7762.61,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center_standardcharges.json,False,UnitedHealthcare,UnitedHealthcare - Medicaid
Swedish Medical Center,Aetna - All Commercial Plans,788,DRG,Cesarean section without sterilization without CC/MCC,28295.37,,inpatient,,5971.9,56386.2,28295.37,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center_standardcharges.json,False,Aetna,Aetna - Commercial
Swedish Medical Center,Amerigroup - Medicaid Managed Care Plan,788,DRG,Cesarean section without sterilization without CC/MCC,6256.27,,inpatient,,5971.9,56386.2,6256.27,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center_standardcharges.json,False,Amerigroup,Amerigroup - Medicaid
Swedish Medical Center,Blue Cross - Premera All Commercial Plans,788,DRG,Cesarean section without sterilization without CC/MCC,19708.39,,inpatient,,5971.9,56386.2,19708.39,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center_standardcharges.json,False,Premera Blue Cross,Premera Blue Cross - Commercial
Swedish Medical Center,Blue Cross - Premera Heritage Signature Exchange,788,DRG,Cesarean section without sterilization without CC/MCC,15319.06,,inpatient,,5971.9,56386.2,15319.06,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center_standardcharges.json,False,Premera Blue Cross,Premera Blue Cross - Exchange
Swedish Medical Center,Blue Cross - Premera Lifewise Exchange,788,DRG,Cesarean section without sterilization without CC/MCC,17371.32,,inpatient,,5971.9,56386.2,17371.32,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center_standardcharges.json,False,Premera Blue Cross,Premera Blue Cross - Exchange
Swedish Medical Center,Blue Shield-First Hill - Regence All Commercial Plans,788,DRG,Cesarean section without sterilization without CC/MCC,32000.0,,inpatient,,5971.9,56386.2,32000.0,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center_standardcharges.json,False,Regence BlueShield,Regence BlueShield - Commercial
Swedish Medical Center,Blue Shield-First Hill - Uniform Exchange,788,DRG,Cesarean section without sterilization without CC/MCC,18362.28,,inpatient,,5971.9,56386.2,18362.28,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center_standardcharges.json,False,Blue Shield,Blue Shield - Exchange
Swedish Medical Center,Cigna - All Commercial Plans,788,DRG,Cesarean section without sterilization without CC/MCC,14679.04,,inpatient,,5971.9,56386.2,14679.04,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center_standardcharges.json,False,Cigna,Cigna - Commercial
Swedish Medical Center,Community Health Plan - Medicaid Managed Care Plan,788,DRG,Cesarean section without sterilization without CC/MCC,5971.9,,inpatient,,5971.9,56386.2,5971.9,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center_standardcharges.json,False,Community Health Plan of WA,Community Health Plan of WA - Medicaid
